기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,ROE,PBR,유동비율,NCAV,PER,PSR,PCR,2009-당기순이익,2008-당기순이익,2007-당기순이익,2006-당기순이익,2005-당기순이익,2009-자본총계,2008-자본총계,2007-자본총계,2006-자본총계,2005-자본총계,증자
00100939,1,1,000860,강남제비스코,394310000000.0,297710000000.0,55140000000.0,177080000000.0,73960000000.0,24820000000.0,96600000000.0,358250000000.0,9120000000.0,22580000000.0,40000000000.0,37420000000.0,2011-08-01,103350000000.0,16100.0,16100.0,0.13983921280211,0.08336972221289174,0.3471499109872023,2.394267171444024,0.7787131107885825,4.163980660757454,0.2884856943475227,11.332236842105264,24720000000.0,8790000000.0,12530000000.0,12540000000.0,11710000000.0,256000000000.0,234000000000.0,225400000000.0,214900000000.0,203500000000.0,0
00101044,1,1,003060,에이프로젠제약,78700000000.0,42810000000.0,9750000000.0,45600000000.0,28250000000.0,-700000000.0,35890000000.0,16690000000.0,250000000.0,1270000000.0,0.0,409999999.0,2011-08-01,58624237035.0,1995.0,1995.0,0.12388818297331639,-0.01635131978509694,1.369405209880869,1.6141592920353982,0.16563115344602114,-83.74891005,3.5125366707609347,234.49694814,-8100000000.0,-5490000000.0,-10500000000.0,-2730000000.0,-5380000000.0,25000000000.0,18400000000.0,10100000000.0,9500000000.0,12300000000.0,1
00101220,1,1,001390,KG케미칼,518780000000.0,215640000000.0,46440000000.0,180430000000.0,223960000000.0,6260000000.0,303150000000.0,388520000000.0,2760000000.0,13750000000.0,25000000000.0,29350000000.0,2011-08-01,94695000000.0,8800.0,8800.0,0.0895177146381896,0.029029864589130032,0.4391346688925988,0.8056349348097874,-1.2959501557632398,15.12699680511182,0.24373262637702048,34.30978260869565,8490000000.0,5900000000.0,-3700000000.0,11300000000.0,9640000000.0,186000000000.0,184600000000.0,87400000000.0,94000000000.0,84900000000.0,0
00101257,1,1,000800,경남기업,2376010000000.0,388560000000.0,84170000000.0,1846020000000.0,1162830000000.0,-42760000000.0,1987459999999.0,0.0,0.0,30430000000.0,0.0,0.0,2011-08-01,234611897850.0,14550.0,14550.0,0.03542493508023956,-0.11004735433395099,0.6037983782427424,1.5875235417042903,-0.6028679759857285,-5.486714168615529,inf,inf,22650000000.0,13160000000.0,36750000000.0,33110000000.0,25610000000.0,486400000000.0,514600000000.0,436200000000.0,360200000000.0,306600000000.0,0
00101488,1,1,009450,경동나비엔,233930000000.0,153750000000.0,89100000000.0,121159999999.0,65670000000.0,7690000000.0,80180000000.0,307890000000.0,22320000000.0,12850000000.0,10000000000.0,18960000000.0,2011-08-01,71086465800.0,5470.0,5470.0,0.3808831701791134,0.050016260162601626,0.46235099707317073,1.844982488183341,0.5764810437235156,9.244013758127439,0.2308826717334113,3.1848775,3700000000.0,7740000000.0,7650000000.0,5990000000.0,4970000000.0,140000000000.0,140800000000.0,127800000000.0,119000000000.0,114300000000.0,0
00101628,1,1,000050,경방,1431700000000.0,731500000000.0,99250000000.0,112370000000.0,167880000000.0,18790000000.0,700200000000.0,333750000000.0,19980000000.0,38360000000.0,5700000000.0,64629999999.0,2011-08-01,250640000000.0,118500.0,118500.0,0.0693231822309143,0.025686944634313057,0.3426384142173616,0.6693471527281392,-2.345315991062879,13.339010111761576,0.7509812734082397,12.544544544544545,6480000000.0,-14930000000.0,60490000000.0,-21700000000.0,770000000.0,756100000000.0,407400000000.0,421000000000.0,360700000000.0,382500000000.0,0
00102113,1,1,012610,경인양행,302440000000.0,172770000000.0,44290000000.0,158440000000.0,94680000000.0,9770000000.0,129680000000.0,281110000000.0,-4970000000.0,11670000000.0,5000000000.0,22380000000.0,2011-08-01,133312500000.0,3600.0,3600.0,0.14644226954106598,0.056549169415986575,0.7716183365167564,1.6734262779890157,0.21573370839193623,13.645087001023542,0.4742360641741667,-26.82344064386318,11570000000.0,12869999999.0,4250000000.0,880000000.0,2530000000.0,149300000000.0,100500000000.0,70500000000.0,67200000000.0,68600000000.0,0
00102432,1,1,013580,계룡건설산업,1438320000000.0,510160000000.0,136559999999.0,1071300000000.0,646730000000.0,16669999999.0,928160000000.0,1666920000000.0,-94110000000.0,45260000000.0,30000000000.0,51550000000.0,2011-08-01,188888683050.0,22000.0,22000.0,0.09494410145099838,0.03267602320644504,0.3702538087070723,1.656487251248589,0.7578008258023058,11.331054772725318,0.11331598580015838,-2.0071053347146957,30760000000.0,36870000000.0,48890000000.0,54340000000.0,49680000000.0,454300000000.0,394900000000.0,349700000000.0,311900000000.0,265000000000.0,0
00102618,1,1,012200,계양전기,155320000000.0,131140000000.0,37470000000.0,107770000000.0,20690000000.0,5540000000.0,24180000000.0,193570000000.0,7409999999.0,4630000000.0,4500000000.0,10800000000.0,2011-08-01,126488000000.0,3890.0,3890.0,0.2412438835951584,0.0422449290834223,0.9645264602714656,5.208796520057999,0.6608532034659415,22.831768953068593,0.6534483649325825,17.06990553536706,4660000000.0,4660000000.0,8980000000.0,5340000000.0,2260000000.0,126800000000.0,124700000000.0,118300000000.0,110700000000.0,106500000000.0,0
00102751,1,1,002140,고려산업,127650000000.0,58540000000.0,27060000000.0,67600000000.0,53870000000.0,5900000000.0,69110000000.0,162060000000.0,-540000000.0,6000000000.0,2000000000.0,8520000000.0,2011-08-01,19253236100.0,3760.0,3760.0,0.21198589894242068,0.10078578749572942,0.3288902647762214,1.2548728420271023,-0.07842837391891745,3.2632603559322035,0.11880313525854622,-35.65414092592592,8790000000.0,-6270000000.0,3410000000.0,2860000000.0,1710000000.0,49000000000.0,26000000000.0,33400000000.0,30000000000.0,27200000000.0,0
